       p_x	       p_y	       p_z	       v	       E	A	Z	polar angle
  0.263726	  0.480732	  0.018196	0.504469	0.148523	1	0	61.2512
   1.13304	 -0.686586	   1.97263	0.645041	 0.86884	3	2	31.2145
 -0.194099	 -0.510441	  0.127804	0.512784	0.154746	1	0	110.82
  0.140123	  0.221114	   1.00832	0.742786	0.463479	1	0	57.637
  0.372291	  0.301816	  0.844581	0.718884	0.411826	1	0	39.0317
 -0.145848	  0.332299	 -0.258078	0.428493	 0.10024	1	0	113.697
 -0.506902	  0.051986	  0.703812	0.679183	0.340345	1	0	174.145
  -3.44796	 -0.782581	   132.124	0.348287	 23.7606	379	151	167.212
 -0.140302	  0.639693	   0.28147	0.605053	0.240118	1	1	102.371
 -0.009982	  0.454989	   0.69102	0.661519	0.312787	1	1	91.2569
  0.224515	  -0.37977	  0.779147	0.690482	0.358744	1	1	59.409
 -0.558193	  0.563336	  0.607407	0.728627	0.431982	1	0	134.737
 -0.574765	  0.026502	  0.252459	0.556124	0.190829	1	0	177.36
 -0.280713	 -0.462282	  0.833382	0.726757	0.428023	1	0	121.268
 -0.187747	 -0.475674	  0.521767	0.614073	0.250738	1	0	111.539
  0.425287	 -0.021711	  0.978504	0.751095	0.482794	1	1	2.92243
  0.376718	  0.374465	  0.583827	0.643852	0.287903	1	1	44.8282
  0.721913	 -0.269489	 -0.160246	0.386697	0.158335	2	1	20.4705
   1.18513	 -0.245408	  0.932847	0.631337	0.543347	2	1	11.6991
  0.076925	 -0.435845	  0.918031	0.735792	  0.4471	1	1	79.9907
 -0.463619	 -0.102891	  0.627047	0.642151	0.285924	1	0	167.487
   0.40089	 -0.416712	  0.420682	0.606263	0.241483	1	1	46.1087
  -2.20015	  -3.82876	   134.399	 0.35772	 24.8745	374	148	119.883
  -0.61557	   0.45832	   0.41767	0.681601	0.343903	1	1	143.331
   0.92817	 -0.493874	  0.281345	0.501621	0.292722	2	1	28.0172
  0.666065	  0.115203	  0.384709	0.638292	0.280507	1	1	9.81284
 -0.285238	  0.272309	  0.909784	 0.72646	0.426941	1	1	136.329
  -0.38802	   0.52765	  0.417937	0.637894	0.279986	1	1	126.33
  0.772795	 -0.064738	   1.66634	0.699637	0.750019	2	1	4.78856
 -0.561868	 -0.316729	  0.118203	0.572543	0.206297	1	0	150.59
  -0.39191	 -0.408335	  0.055078	0.518009	0.158764	1	0	133.824
 -0.495436	 -0.119217	   1.80926	0.707417	 0.77906	2	0	166.47
  0.229238	  0.534564	  0.274925	0.565205	 0.19925	1	0	66.7889
  0.018545	 -0.405695	    1.0249	 0.76162	0.509476	1	1	87.3828
 -0.375808	 -0.487356	  0.751763	0.719417	0.412459	1	1	127.636
  0.454748	  0.197627	   0.65745	0.659735	0.310173	1	1	23.4891
  0.583913	 -0.141392	  0.620357	0.676934	0.336739	1	0	13.6119
  0.455979	 -0.510923	  0.235458	0.610689	  0.2468	1	0	48.2524
  0.134718	  0.503226	  0.660504	0.667263	0.321703	1	0	75.0129
  -2.06752	  0.524245	   138.675	0.357507	 25.6388	386	153	165.772
 -0.572863	  0.277286	  0.571513	0.673819	0.331461	1	1	154.172
 -0.577674	 -0.184132	  0.464027	0.631277	0.271453	1	1	162.321
  0.295866	  0.483215	  0.513414	0.631424	0.271929	1	0	58.5215
  0.477062	  0.270341	  0.370477	0.576065	0.209759	1	0	29.5393
  0.352701	 -0.682528	  0.443992	0.687217	0.353207	1	1	62.6721
  0.132981	 -0.195576	  0.894556	0.702268	0.379577	1	1	55.7865
 -0.247003	  0.570338	  0.544794	0.661104	0.312176	1	1	113.417
 -0.144542	 -0.117077	    1.0742	0.757689	0.499825	1	0	140.993
  0.261099	  0.807005	   139.339	0.363064	 26.1885	381	153	72.0716
  0.314676	   0.36265	  0.765062	0.693637	 0.36419	1	1	49.0515
 -0.034827	  0.272365	   1.14253	0.781533	0.565532	1	1	97.2869
 -0.865002	  0.709581	  0.333721	0.528377	0.333633	2	2	140.637
  0.569726	 -0.254517	  0.467305	 0.63877	0.281435	1	0	24.072
 -0.367741	 -0.249155	  0.864486	0.719185	0.412432	1	0	145.881
  0.553079	  0.205574	 -0.106724	0.538202	0.175122	1	0	20.3896
  0.458171	 -0.302506	  0.735699	0.699057	0.374166	1	0	33.4347
 -0.459874	 -0.116003	  0.570748	0.620448	0.258051	1	1	165.843
  0.321765	 -0.051443	  0.980068	 0.74027	 0.45719	1	1	9.08344
 -0.439362	 -0.509587	  0.036031	0.583009	0.216741	1	0	130.768
  0.500931	 -0.001983	   0.32861	0.537868	0.174841	1	0	0.226812
  0.480265	  0.066013	  0.762924	 0.69352	0.364375	1	0	7.82634
  -1.51406	  -1.80329	   139.792	0.368315	 26.6854	376	151	130.017
 -0.919011	 -0.987732	  0.444397	0.603652	0.477096	2	2	132.936
 -0.420585	   0.24939	  0.150344	0.478402	0.130304	1	0	149.334
   0.20672	  0.647816	  0.295573	0.619718	0.257446	1	0	72.302
 -0.064886	 -0.590253	  0.529689	0.646504	0.291813	1	0	96.2734
  0.425601	  0.312915	  0.217446	0.520147	0.160262	1	1	36.3245
   1.12666	 -0.052699	   1.28193	 0.67311	0.660702	2	2	2.67804
 -0.504524	  0.179992	  0.873297	0.737556	 0.45104	1	1	160.366
